n,e_total,temperature,e_pot,e_kin
2869,-10097.175562078149596,638.114031200218506,-10333.818195960921003,236.642633882763477
2869,-10093.463146622811109,644.556264153848701,-10332.494862863410162,239.031716240608461
2869,-10089.750951392681600,646.902865274188798,-10329.652897470979951,239.901946078283316
2869,-10086.038403957931223,649.668506133784490,-10326.965979477634392,240.927575519713912
2869,-10082.326257322900346,655.405051194062935,-10325.381213006790858,243.054955683879712
2869,-10078.613759749112432,658.900627368648543,-10322.965039150167286,244.351279401030325
2869,-10074.901364588311480,661.740115786579736,-10320.305659571578872,245.404294983269693
2869,-10071.189044242821183,666.047644970586020,-10318.190773229725892,247.001728986895046
2869,-10067.476711595827510,668.638583042290975,-10315.439282030396498,247.962570434562366
2869,-10063.764436922019740,675.446481947267671,-10314.251695812423350,250.487258890403552
2869,-10060.051954804308480,675.371980007818593,-10310.511584878649955,250.459630074363247
2869,-10056.339629320489621,682.254408739293922,-10309.351587008573915,253.011957688071504
2869,-10052.627272827294291,688.221850158960933,-10307.852237887145748,255.224965059865355
2869,-10048.914925191100338,691.364269051598512,-10305.305246671852728,256.390321480750856
2869,-10045.202713662480164,698.287779434841241,-10304.160597761649115,258.957884099180717
2869,-10041.490274712512473,698.999955123302129,-10300.712266984322923,259.221992271802606
2869,-10037.777840891178130,701.452738041308749,-10297.909440195060597,260.131599303899577
2869,-10034.065603716875557,707.781708821020970,-10296.544282448337981,262.478678731476691
2869,-10030.353203417798795,708.780836964675018,-10293.202405760961483,262.849202343152001
2869,-10026.640889016296569,712.134661548895906,-10290.733846933511813,264.092957917211265
2869,-10022.928406329714562,713.260463193731425,-10287.438864338519124,264.510458008789669
2869,-10019.216089605319212,720.517795032990193,-10286.417906896977001,267.201817291664668
2869,-10015.503785452476222,725.147954093725048,-10284.422683049326224,268.918897596837496
2869,-10011.791444912654697,731.394893231783726,-10283.027000754007531,271.235555841375287
2869,-10008.079116876171611,733.804587258726656,-10280.208300366373805,272.129183490206515
2869,-10004.366705151993301,733.979259217373510,-10276.560665203041935,272.193960051037891
2869,-10000.654265884557390,734.886900399384899,-10273.184821887763974,272.530556003219374
2869,-9996.942032559280051,742.040338066749428,-10272.125419009973484,275.183386450681610
2869,-9993.229727061358062,748.086820264119524,-10270.655432914156336,277.425705852778947
2869,-9989.517327009445580,748.433503912613673,-10267.071599431350478,277.554272421907569
2869,-9985.804934045394475,752.220355249073123,-10264.763548686056311,278.958614640643361
2869,-9982.092638006277411,760.674715563404220,-10264.186526273195341,282.093888266916963
2869,-9978.380197652882998,763.366355552819982,-10261.472272365163008,283.092074712310591
2869,-9974.667724401546366,763.634659861292903,-10257.859298944826151,283.191574543272793
2869,-9970.955275166401407,761.419401703592030,-10253.325328007400458,282.370052840979554
2869,-9967.242926211700251,767.583770830105323,-10251.899016461378778,284.656090249654085
2869,-9963.530654257374408,770.080697426668621,-10249.112722087093061,285.582067829729510
2869,-9959.818308800402519,775.259388373673005,-10247.320878305146834,287.502569504734197
2869,-9956.105779519071802,768.461345114769188,-10241.087315504129947,284.981535985050243
2869,-9952.393491719001759,777.348909911951978,-10240.670953885868585,288.277462166853979
2869,-9948.681188817416114,778.078810107171080,-10237.229332235956463,288.548143418515679
2869,-9944.968978493498071,787.050237459525988,-10236.844148265519834,291.875169772028414
2869,-9941.256336852713503,783.485907351130322,-10231.809685721813366,290.553348869121692
2869,-9937.543958157388261,792.294044079171726,-10231.363777552171086,293.819819394777937
2869,-9933.831625306716887,793.201571768015242,-10227.987998565113230,294.156373258365079
2869,-9930.119339873295758,798.194778004286036,-10226.127428369860354,296.008088496546804
2869,-9926.406831746620810,792.893847357249797,-10220.449086349826757,294.042254603213905
2869,-9922.694766969018019,796.467164519309335,-10218.062175296459827,295.367408327443343
2869,-9918.982085461142560,795.977076685126008,-10214.167746216457090,295.185660755309812
2869,-9915.269926549519369,801.622439761482838,-10212.549152909559780,297.279226360036091
2869,-9911.557335006891662,800.111710559557991,-10208.276312069870983,296.718977062970623
2869,-9907.844949042149892,799.249846550393158,-10204.244306477272403,296.399357435121829
2869,-9904.132635598884008,801.907729759362496,-10201.517660880788753,297.385025281886215
2869,-9900.420319392118472,808.461244582971290,-10200.235695572462646,299.815376180348267
2869,-9896.707950522637475,807.522650253976508,-10196.175251871049113,299.467301348420733
2869,-9892.995402710921553,810.426986607655977,-10193.539768299908246,300.544365588996698
2869,-9889.283309435304545,816.438174240962780,-10192.056905545425252,302.773596110120820
2869,-9885.570771950156995,819.173118533104571,-10189.358613773691104,303.787841823537008
2869,-9881.858513476407097,824.181547568594624,-10187.503715866587299,305.645202390180032
2869,-9878.146276217339619,827.506129902179623,-10185.024389782511207,306.878113565162948
2869,-9874.433996997351642,835.890318433808147,-10184.421361198124941,309.987364200761760
2869,-9870.721252251469195,829.171415543668104,-10178.216931895891321,307.495679644422523
2869,-9867.009097346375711,831.377209478507211,-10175.322788915022102,308.313691568657021
2869,-9863.296695848270247,834.559469064752420,-10172.790518636986235,309.493822788731961
2869,-9859.584248657725766,831.223893787800193,-10167.841083572102434,308.256834914374167
2869,-9855.871823715937353,836.748975563359409,-10166.177618283081756,310.305794567129396
2869,-9852.159461284376448,839.112162477931292,-10163.341636480166926,311.182175195791785
2869,-9848.446891755700562,842.061307034436027,-10160.722748176833193,312.275856421136154
2869,-9844.734490888758955,842.276974981158673,-10157.090327107331177,312.355836218572222
2869,-9841.022285953908067,838.758988313210693,-10152.073487592513629,311.051201638602379
2869,-9837.309743955645899,834.273895034369502,-10146.697662489945287,309.387918534297853
2869,-9833.597371115285569,838.050043397672198,-10144.385662703512935,310.788291588222705
2869,-9829.885196234601608,840.677036339838651,-10141.647700108753270,311.762503874162974
2869,-9826.172592047287253,841.993400421166029,-10138.423265508921759,312.250673461607903
2869,-9822.460232310773790,847.768203893663895,-10136.852473951545107,314.392241640757277
2869,-9818.747979347004730,843.846521303381792,-10131.685877011541379,312.937897664538696
2869,-9815.036043094583874,846.422854264842840,-10128.929365946392863,313.893322851808932
2869,-9811.322997080318601,842.005630127968629,-10123.578205891239122,312.255208810914837
2869,-9807.611007239736864,841.481375060410187,-10119.671797664670521,312.060790424940819
2869,-9803.898560945910504,851.918018289926863,-10119.829748544356335,315.931187598439010
2869,-9800.186670289163885,850.852699667383149,-10115.722787739588966,315.536117450414395
2869,-9796.473741652733224,853.303629968322866,-10112.918779097873994,316.445037445147420
2869,-9792.761569516020245,855.030943159313324,-10109.847175767174122,317.085606251145464
2869,-9789.049241871309277,855.906223017949742,-10106.459442976964056,317.410201105678311
2869,-9785.336665712222384,859.795707249439488,-10104.189270131393641,318.852604419164720
2869,-9781.624353053488448,853.355712745754545,-10098.088705237129034,316.464352183625181
2869,-9777.911646417052907,855.072089043723736,-10095.012511493394413,317.100865076346508
2869,-9774.199440854168643,860.130604578834209,-10093.176240922131910,318.976800067955708
2869,-9770.486914029956097,855.715405105981404,-10087.826350897466909,317.339436867513029
2869,-9766.774367048894419,851.727423852079937,-10082.634873283872366,315.860506234968057
2869,-9763.061703710172878,845.403201446460798,-10076.576891437560334,313.515187727379384
2869,-9759.349560427650431,856.122231696286917,-10076.839867690061510,317.490307262388797
2869,-9755.637371349479508,863.256402322726331,-10075.773363936219539,320.135992586741395
2869,-9751.924931815130549,859.681842363143573,-10070.735309789997700,318.810377974857715
2869,-9748.212773737725001,861.314064066889728,-10067.628456131833445,319.415682394081955
2869,-9744.500093687516710,852.159345325384493,-10060.520776677840331,316.020682990336638
2869,-9740.787939169913443,854.024387676388528,-10057.500267403369435,316.712328233452752
2869,-9737.075538341687206,848.177185866031095,-10051.619449694166178,314.543911352468797
2869,-9733.363323783305532,849.634887210774650,-10048.447819214423362,315.084495431126015
2869,-9729.650677978757813,851.018034763138076,-10045.248109442994974,315.597431464242902
2869,-9725.938668072101791,863.049163530141755,-10045.997806787405352,320.059138715298843
2869,-9722.225925426704634,860.228118571651407,-10041.238888260213571,319.012962833500069
2869,-9718.513673495848707,861.947383036722385,-10038.164220289998411,319.650546794144645
2869,-9714.801316927694643,864.582877824269303,-10035.429228891098319,320.627911963401118
2869,-9711.088786273525329,861.397632034933508,-10030.535459592574625,319.446673319057254
2869,-9707.376398289145072,865.084401034508119,-10028.190298598847221,320.813900309718917
2869,-9703.664345799395960,864.052764620986181,-10024.095666905139296,320.431321105737482
2869,-9699.952073315009329,864.807074162715139,-10020.663127803798488,320.711054488785408
2869,-9696.239660233566610,868.889944976799825,-10018.464834857652022,322.225174624069552
2869,-9692.527108107527965,870.194507412106418,-10015.236075714765320,322.708967607237639
2869,-9688.814726847973361,868.833603742822675,-10011.019007497985513,322.204280650026703
2869,-9685.102270539555320,867.140940997570397,-10006.678832395269637,321.576561855694763
2869,-9681.390111020831682,872.795978126897694,-10005.063826074154349,323.673715053331762
2869,-9677.677850745127216,869.321313040944233,-10000.062996894470416,322.385146149346781
2869,-9673.965327822766994,883.957739657093384,-10001.778347950339594,327.813020127550033
2869,-9670.252746478066911,881.664673114025959,-9997.215389901943126,326.962643423876273
2869,-9666.540338914563108,889.674214037390357,-9996.473296056090476,329.932957141522309
2869,-9662.828389382915702,887.202036427439793,-9991.844547030223112,329.016157647325599
2869,-9659.115951659279744,895.070208452512247,-9991.049996801315501,331.934045142062757
2869,-9655.403630936692934,895.632189059952339,-9987.546084865642115,332.142453928946054
2869,-9651.691480922825576,893.874732987061748,-9983.182187650339984,331.490706727525946
2869,-9647.979120377218351,913.465966852324982,-9986.735176174373919,338.756055797140789
2869,-9644.266573994764258,914.576787652550706,-9983.434574283141046,339.168000288383269
2869,-9640.554035271090470,911.722972258540722,-9978.663706862038453,338.109671590949461
2869,-9636.841692671523560,914.857726844654167,-9976.113878398771703,339.272185727237684
2869,-9633.129522724177150,915.167977746447832,-9972.516764048048572,339.387241323847661
2869,-9629.417322013667217,917.922680793761060,-9969.826136524772664,340.408814511096409
2869,-9625.705225570845869,930.612318849906160,-9970.819953485799488,345.114727914970501
2869,-9621.992554888807717,929.488247643202385,-9966.690424439879280,344.697869551072472
2869,-9618.280614833827713,942.637703890786725,-9967.854919956609592,349.574305122786825
2869,-9614.567860701956306,934.297889218860632,-9961.049371099103155,346.481510397138038
2869,-9610.855423682338369,941.137234900779845,-9959.873284476236222,349.017860793884552
2869,-9607.143580312760605,944.828414785785299,-9957.530303860665299,350.386723547896452
2869,-9603.430990029877648,947.122069967941570,-9954.668308576454365,351.237318546573078
2869,-9599.719065776012940,959.246468457914261,-9955.452680364720436,355.733614588700448
2869,-9596.006356333786243,956.604564350747523,-9950.760228876679321,354.753872542893816
2869,-9592.293750676044510,948.856194003346218,-9944.174163809409947,351.880413133360094
2869,-9588.581699168125851,954.998536158887873,-9942.739981075470496,354.158281907319861
2869,-9584.870093737858042,969.759721811710506,-9944.502516129976357,359.632422392126273
2869,-9581.157296283521646,971.267050348584348,-9941.348706846494679,360.191410562973090
2869,-9577.444313952053562,973.144231953209896,-9938.331871563175810,360.887557611109855
2869,-9573.731903449157471,968.953008291557808,-9933.065158603378222,359.333255154198127
2869,-9570.019521131936926,972.510001985845747,-9930.671876502316081,360.652355370405530
2869,-9566.307372237510208,980.110910162162554,-9929.778501122982561,363.471128885480141
2869,-9562.594878466306909,992.772628908239540,-9930.761566965033126,368.166688498733663
2869,-9558.882860183715820,995.214617635405943,-9927.955152721928243,369.072292538220836
2869,-9555.171020885829421,997.531789009074942,-9925.102629330296622,369.931608444487722
2869,-9551.458145755419537,1002.515160391134486,-9923.237822212538958,371.779676457110668
2869,-9547.745690056162857,1000.336037417865441,-9918.717245433435892,370.971555377279344
3871,-13782.447653944709600,520.560112014246329,-14042.917951694222211,260.470297749515112
3871,-13777.438489641685010,516.495475442326324,-14035.874983660016369,258.436494018309531
3871,-13772.429779631895144,525.262379547693286,-14035.252929619344286,262.823149987455167
3871,-13767.421139139052684,537.439480774483059,-14036.337289932871499,268.916150793826944
3871,-13762.412496365550396,547.218738996999491,-14036.221850157848166,273.809353792289130
3871,-13757.403647708826611,552.537751802957132,-14033.874451768468134,276.470804059657780
3871,-13752.394628819029094,552.349053239237264,-14028.771014635833126,276.376385816802497
3871,-13747.385661336717021,554.437854258718289,-14024.807211027829908,277.421549691111295
3871,-13742.376659838202613,556.242985941679535,-14020.701435066715931,278.324775228540659
3871,-13737.367797184040683,561.062416930989571,-14018.104049196519554,280.736252012483021
3871,-13732.359055250210076,568.668214665308255,-14016.900985713189584,284.541930462979053
3871,-13727.350312456543179,574.554094675426200,-14014.837333953908455,287.487021497367493
3871,-13722.341361439914181,578.622444239230845,-14011.864044521329561,289.522683081449998
3871,-13717.332396782188880,582.660885378004878,-14008.875776305019826,291.543379522808948
3871,-13712.323530016410587,586.016112209551125,-14005.545749142318527,293.222219125883271
3871,-13707.314591366526656,587.607717756488114,-14001.333194927443401,294.018603560921576
3871,-13702.305705916729494,593.667003415423892,-13999.356166708539604,297.050460791829039
3871,-13697.296777399647908,598.263543249400300,-13996.647187940872755,299.350410541226552
3871,-13692.287988953581589,601.764038180410921,-13993.389926236708561,301.101937283110772
3871,-13687.279238127499411,607.510318014250629,-13991.256415339146770,303.977177211657363
3871,-13682.270262775333322,611.951389498171125,-13988.469598744532050,306.199335969207652
3871,-13677.261350419697919,615.176073637970489,-13985.074206938525094,307.812856518815863
3871,-13672.252441928110784,620.770565478915614,-13982.864588907214056,310.612146979103954
3871,-13667.243627461291908,624.640493040273896,-13979.792152508785875,312.548525047481121
3871,-13662.234765729748688,628.804387068108099,-13976.866759510630800,314.631993780863354
3871,-13657.225993813195601,635.211564328779559,-13975.063917764839061,317.837923951662106
3871,-13652.217052039935879,636.694699878239931,-13970.797085786913158,318.580033746967388
3871,-13647.208210357097414,643.365524684289539,-13969.126094399109206,321.917884041994967
3871,-13642.199259114620872,644.656054172070185,-13964.762879532070656,322.563620417447169
3871,-13637.190259232924291,648.829224634084881,-13961.841989990969523,324.651730758046085
3871,-13632.181421325516567,653.148651583105107,-13958.994444117948660,326.813022792437835
3871,-13627.172681973303042,658.013508179418864,-13956.419910954236911,329.247228980936313
3871,-13622.163787135483290,663.749549266634290,-13954.281132929858359,332.117345794361711
3871,-13617.155027844493816,668.661335250398224,-13951.730061671698422,334.575033827204891
3871,-13612.146063726580905,672.272549861008088,-13948.528024598635966,336.381960872043805
3871,-13607.137116834795961,672.721649041384353,-13943.743791422935828,336.606674588158455
3871,-13602.128271580795627,676.902140856547362,-13940.826719861755919,338.698448280963305
3871,-13597.119270566932755,679.667743722039745,-13937.201530986429134,340.082260419476938
3871,-13592.110519468942584,685.450710131016081,-13935.086376511851995,342.975857042916346
3871,-13587.101647261728431,687.691428285057782,-13931.198682265254320,344.097035003512644
3871,-13582.092585315971519,688.895451841352497,-13926.792072115054907,344.699486799121814
3871,-13577.083871526647272,696.269667090181656,-13925.473160900322910,348.389289373698148
3871,-13572.075021484608442,700.852205408649979,-13922.757254732974616,350.682233248405225
3871,-13567.066183981278300,710.505485473496947,-13922.578585109833512,355.512401128576585
3871,-13562.057212337786041,708.466395601769023,-13916.549323333154462,354.492110995375356
3871,-13557.048357207973822,713.401698051930111,-13914.009923063607857,356.961565855646313
3871,-13552.039374312502332,717.672748344556908,-13911.138026194781560,359.098651882308218
3871,-13547.030409886128837,718.597381022300965,-13906.591716019780506,359.561306133610060
3871,-13542.021654004174707,723.778716610055199,-13904.175521481114629,362.153867476930770
3871,-13537.012822530061385,728.621618653321548,-13901.589910895536377,364.577088365485054
3871,-13532.003932377918318,734.050580508791427,-13899.297485717052041,367.293553339133553
3871,-13526.995180882078785,738.543847165573993,-13896.537009640203905,369.541828758145641
3871,-13521.986277850119222,742.482427444862310,-13893.498836125141679,371.512558275024219
3871,-13516.977346097182817,747.954359136755897,-13891.227869967651714,374.250523870464406
3871,-13511.968346282665152,748.317110461749166,-13886.400378385254953,374.432032102556718
3871,-13506.959414345361438,751.107681954838199,-13882.787752025133159,375.828337679801052
3871,-13501.950610613052049,757.238873822379105,-13880.846784906609173,378.896174293555987
3871,-13496.941706822944980,759.000425556900723,-13876.719300753145944,379.777593930216710
3871,-13491.932736086782825,759.841481457151872,-13872.131165335924379,380.198429249148603
3871,-13486.923924853541394,767.533652156634957,-13870.971250601274733,384.047325747732373
3871,-13481.915032937160504,767.811444639815477,-13866.101356447421495,384.186323510213128
3871,-13476.905930313940189,766.634661341325113,-13860.503432112553128,383.597501798618566
3871,-13471.897389529280190,777.152657435858714,-13860.757733238469882,388.860343709173264
3871,-13466.888224171767433,775.424587283615324,-13854.883901271456125,387.995677099690056
3871,-13461.879335799105320,780.741811350316311,-13852.535568142835473,390.656232343725264
3871,-13456.870458541550761,781.114816466677439,-13847.713329760366832,390.842871218810274
3871,-13451.861489989543770,782.479346855778658,-13843.387125078532335,391.525635088985553
3871,-13446.852861770285017,790.971184033005784,-13842.627518839530239,395.774657069240902
3871,-13441.843904988865688,798.946896807276062,-13841.609333216198138,399.765428227331654
3871,-13436.835207813895977,800.302978971267180,-13837.279172711390856,400.443964897496471
3871,-13431.826120396886836,799.761467743913727,-13831.999131782256882,400.173011385370216
3871,-13426.817015600823652,800.588565475851624,-13827.403878119850560,400.586862519051351
3871,-13421.808307777086156,806.867444660542219,-13825.536904541640979,403.728596764576594
3871,-13416.799581490151468,811.212891731438617,-13822.702489859302659,405.902908369112652
3871,-13411.790502239275156,811.621172288730008,-13817.897700095581968,406.107197856277935
3871,-13406.781631961739549,816.483434418835373,-13815.321737825253877,408.540105863510632
3871,-13401.772689665362122,816.796211638058139,-13810.469298444741071,408.696608779389805
3871,-13396.763782204474410,819.988213322553861,-13807.057558361828342,410.293776157351147
3871,-13391.754946056153130,820.278989842939154,-13802.194216739699186,410.439270683526445
3871,-13386.746003511432718,818.157779146281769,-13796.123893637750371,409.377890126322882
3871,-13381.736860056080332,821.721769274807002,-13792.898047727754602,411.161187671655739
3871,-13376.728067462579929,823.626122800043845,-13788.842127854013597,412.114060391426790
3871,-13371.719366258583250,828.903954855593611,-13786.474271492432308,414.754905233843772
3871,-13366.710272559022997,827.616848617944811,-13780.821154293538711,414.110881734504517
3871,-13361.701484004504891,828.314920150267767,-13776.161656619458881,414.460172614997532
3871,-13356.692672669947569,835.097192958197752,-13774.546460310260954,417.853787640290079
3871,-13351.683699192659333,831.975609703712507,-13767.975554404840295,416.291855212159817
3871,-13346.674632354221103,834.535484871673702,-13764.247360671724891,417.572728317516521
3871,-13341.665844728913726,837.691041423501815,-13760.817504538968933,419.151659810059073
3871,-13336.656777124928340,833.442473338533091,-13753.682600228401498,417.025823103478842
3871,-13331.647806660477727,832.495296851934995,-13748.199695369468827,416.551888708985189
3871,-13326.639178760091454,846.813741278238695,-13750.355522441601352,423.716343681529850
3871,-13321.630523526777324,859.209482094017972,-13751.549267712329311,429.918744185514413
3871,-13316.621521111734182,854.369415128162586,-13744.118462983497011,427.496941871761294
3871,-13311.612305173704954,852.352838019466503,-13738.100221521173808,426.487916347496139
3871,-13306.603574998569457,853.044985597141704,-13733.437818084294122,426.834243085720857
3871,-13301.594544005161879,851.795834350716063,-13727.803754958038553,426.209210952867352
3871,-13296.585593118956240,848.817321135325756,-13721.304458949036416,424.718865830068808
3871,-13291.576531482633072,853.563381684255660,-13718.670162062802774,427.093630580164699
3871,-13286.567416266507280,847.466427931636417,-13710.610341802896073,424.042925536389532
3871,-13281.558507786017799,849.230130287167867,-13706.483929055553745,424.925421269512810
3871,-13276.549623730803432,850.500035620080780,-13702.110461761118131,425.560838030313050
3871,-13271.540379426334766,840.865531830283658,-13692.280444575899310,420.740065149564998
3871,-13266.531684059526015,845.011217397135056,-13689.346107057588597,422.814422998066505
3871,-13261.522767694525101,847.771704695542098,-13685.718443178036978,424.195675483524099
3871,-13256.513954334708615,853.442848231044081,-13683.547274138614739,427.033319803901975
3871,-13251.504795458871740,846.155435703322041,-13674.891745771323258,423.386950312442821
3871,-13246.495894304258400,852.319710513270820,-13672.967234792011368,426.471340487757573
3871,-13241.487036781905772,848.009563032071355,-13665.801728360436755,424.314691578511429
3871,-13236.478034766900237,849.935444768849152,-13661.756371038569341,425.278336271662511
3871,-13231.468919409178852,849.052497707147950,-13656.305459471803260,424.836540062636630
3871,-13226.459862487428836,842.540230633129340,-13648.037889066918069,421.578026579475591
3871,-13221.450756106163681,837.240387019747800,-13640.376924020058141,418.926167913889742
3871,-13216.442148904594433,847.565719264467930,-13640.534756394026772,424.092607489404372
3871,-13211.433223396001267,847.766510393229623,-13635.626299830080825,424.193076434079615
3871,-13206.424581655690417,848.843005014354731,-13631.156298811607485,424.731717155908086
3871,-13201.415510343815185,852.409271252716849,-13627.931663931789444,426.516153587976191
3871,-13196.406345458732176,844.916367078313783,-13619.173308633795386,422.766963175052126
3871,-13191.397549899742444,854.976148141579301,-13619.198080012331047,427.800530112603724
3871,-13186.388696328336664,857.108557067873448,-13615.256210205385287,428.867513877085059
3871,-13181.379680251993705,853.263862679261251,-13608.323441868698865,426.943761616692029
3871,-13176.371347696953308,852.350455531552711,-13602.858071929793368,426.486724232843926
3871,-13171.361875991045963,849.034818764723695,-13596.189570121588986,424.827694130550924
3871,-13166.353295886707201,848.605025338407245,-13590.965936233566026,424.612640346867522
3871,-13161.344131735244446,860.664462371607442,-13591.990897790628878,430.646766055376418
3871,-13156.335527498229567,866.783261320959014,-13590.043929179220868,433.708401680971917
3871,-13151.326205056411709,861.692643392972514,-13582.487437377261813,431.161232320834813
3871,-13146.317629354542078,851.682766140329704,-13572.470264880765171,426.152635526233837
3871,-13141.308724833528686,861.152469934370629,-13572.199673015504231,430.890948181979354
3871,-13136.299548252914974,859.880897413894331,-13566.554245471063041,430.254697218115439
3871,-13131.290839111044988,863.251659937955537,-13563.232149456094703,431.941310345055570
3871,-13126.281746432714499,863.097234949405674,-13558.145787848023247,431.864041415264126
3871,-13121.272743902103684,868.318934150232394,-13555.749543218347753,434.476799316239578
3871,-13116.263948584884929,869.392170353647771,-13551.277758223273850,435.013809638405348
3871,-13111.254877950668742,866.438496902687007,-13544.790771426331048,433.535893475659236
3871,-13106.246202924112367,861.911611741553656,-13537.516999442495944,431.270796518391705
3871,-13101.237301986044258,865.020185411329066,-13534.063521385778586,432.826219399737909
3871,-13096.228396805248849,864.904690538857722,-13528.996826560485715,432.768429755223451
3871,-13091.219421882280585,871.819880498264297,-13527.447973813890712,436.228551931607456
3871,-13086.210724941223816,866.303022629799557,-13519.678831770557736,433.468106829349438
3871,-13081.201706839041435,875.241781115259187,-13519.142459632792452,437.940752793730667
3871,-13076.192578791462438,879.466305869050075,-13516.247137839429342,440.054559047945531
3871,-13071.183691288551927,879.319238838233787,-13511.164663074581767,439.980971786028249
3871,-13066.175105990187149,883.217766751213844,-13508.106766472585150,441.931660482382313
3871,-13061.166275513120127,888.356061151239942,-13505.668961015291643,444.502685502184875
3871,-13056.157492117810762,888.601995508956975,-13500.783234677013752,444.625742559193895
3871,-13051.148533763640444,893.701814923712845,-13498.326049789107856,447.177516025451780
3871,-13046.139498728682156,904.594761994339819,-13498.767469180791522,452.627970452083559
3871,-13041.130626658232359,898.327520047381654,-13490.622685736534550,449.492059078322200
3871,-13036.121548636594525,905.388101948429494,-13489.146478996475707,453.024930359862253
3871,-13031.112710535138831,906.828739493420699,-13484.858486156952495,453.745775621787914
3871,-13026.104161318733532,914.195121351476928,-13483.535819956938212,457.431658638218607
3871,-13021.095196168811526,915.096926631618430,-13478.978087017138023,457.882890848312059
3871,-13016.086740325730716,919.163272336349792,-13476.004290096308978,459.917549770536766
3871,-13011.077505799832579,919.556337441984965,-13471.191731771134073,460.114225971299106
3871,-13006.069092384450414,930.269901709774899,-13471.544015824463713,465.474923440016539
3871,-13001.059689779416658,935.798787592883286,-13469.301076724674203,468.241386945304612
3871,-12996.050443318215912,940.802480681300949,-13466.795505436675739,470.745062118464091
3871,-12991.041349947339768,939.287918278273651,-13461.028577358578332,469.987227411247886
3871,-12986.033113611949375,945.535653824778706,-13459.146492068011867,473.113378456055614
3871,-12981.024039496513069,949.892650153744626,-13456.317508406875277,475.293468910371132
3871,-12976.015310064698497,943.371700281604717,-13448.045920919672426,472.030610854971144
3871,-12971.006283535760303,954.237240380005346,-13448.473635315191132,477.467351779449984
3871,-12965.997528859930753,954.946883816145373,-13443.819961700810381,477.822432840871386
3871,-12960.988807556674146,964.796137696391497,-13443.739466805205666,482.750659248521231
3871,-12955.980043641317025,957.886687310829529,-13435.273452597961295,479.293408956622386
3871,-12950.971010678378661,969.274738838102735,-13435.962607228791967,484.991596550399663
3871,-12945.961841573865968,969.369880205191066,-13431.001043577773089,485.039202003914170
3871,-12940.952816214688937,968.781630148334784,-13425.697678210750382,484.744861996057182
3871,-12935.944417723425431,966.953373044847012,-13419.774483020459229,483.830065297045167
3871,-12930.935353614066116,978.672330243067449,-13420.629180271804216,489.693826657712179
3871,-12925.926618241197502,987.518909773031851,-13420.046967698186563,494.120349457007819
3871,-12920.917419778337717,984.212278862967878,-13413.383245352686572,492.465825574339647
5083,-17979.032469430196215,624.166048658220461,-18389.127398669603281,410.094929239401438
5083,-17972.454799987444858,631.969393103362108,-18387.676749504484178,415.221949517002315
5083,-17965.877111110148689,635.129785881090243,-18383.175528988937003,417.298417878806106
5083,-17959.300066713200067,643.118439096888324,-18381.847258027057251,422.547191313845644
5083,-17952.722831115006557,645.822276776400713,-18377.046521045285772,424.323689930260628
5083,-17946.145279627504351,647.756716076326029,-18371.739951453579124,425.594671826066758
5083,-17939.568832078453852,650.093487575366453,-18366.698829551565723,427.129997473155925
5083,-17932.991386741807219,658.284904703648635,-18365.503379334408237,432.511992592587262
5083,-17926.414257500255189,660.281296208544177,-18360.237936357534636,433.823678857315031
5083,-17919.836854953733564,660.552142368568070,-18353.838487477514718,434.001632523761600
5083,-17913.260215428388619,665.273551728568236,-18350.363948813868774,437.103733385481860
5083,-17906.682943837557104,672.061969247408342,-18348.246861508949223,441.563917671410650
5083,-17900.105548473977251,674.014206885797194,-18342.952142058118625,442.846593584165987
5083,-17893.528354805850540,676.913004234487175,-18338.279541079962655,444.751186274117856
5083,-17886.951351138563041,681.701012378762812,-18334.848395578712370,447.897044440139439
5083,-17880.373813113128563,685.740817531127277,-18330.925124974008213,450.551311860901649
5083,-17873.796884179006156,690.017151728760268,-18327.157869802151254,453.360985623119632
5083,-17867.220023849600693,695.949791261581822,-18324.478923168328038,457.258899318755539
5083,-17860.642692086017632,700.443776106611836,-18320.854267861646804,460.211575775584720
5083,-17854.065509079209733,699.897476798344542,-18313.918150599027285,459.852641519789756
5083,-17847.488313559737435,703.370520802591955,-18309.622844231045747,462.134530671288758
5083,-17840.911246353567549,711.185481724459237,-18308.180429659609217,467.269183306033597
5083,-17834.334078271454928,713.736306393910127,-18303.279226274014945,468.945148002559790
5083,-17827.756928813141712,718.617687391652112,-18299.909283614510059,472.152354801394836
5083,-17821.179782920920843,721.758253851169002,-18295.395579626503604,474.215796705606294
5083,-17814.602613268139976,725.243237200404792,-18291.108143616060261,476.505530347925117
5083,-17808.025426050786336,727.390372905152844,-18285.941685910187516,477.916259859405272
5083,-17801.448754737139097,732.902821678024111,-18282.986850956171111,481.538096218986368
5083,-17794.871853781245591,737.306196919840090,-18279.303093358601473,484.431239577373731
5083,-17788.293995041280141,740.956419643315940,-18275.123535251521389,486.829540210210780
5083,-17781.717472438660479,744.523691981441402,-18270.890812508230738,489.173340069600727
5083,-17775.140568891936709,751.431809880668084,-18268.852739817742986,493.712170925830208
5083,-17768.563444293376961,760.956357550291614,-18268.533515197970701,499.970070904543377
5083,-17761.985883124136308,760.197436082360355,-18261.457320938403427,499.471437814264846
5083,-17755.408507343552628,763.641987472846836,-18257.143113847901986,501.734606504358169
5083,-17748.831613817150355,763.281683406855109,-18250.329490254607663,501.497876437470893
